
"Date","Price","Open","High","Low","Change %"
"Feb 23, 2016","1,227.46","1,208.76","1,227.56","1,207.20","1.55%"
"Feb 22, 2016","1,208.74","1,226.14","1,226.35","1,202.02","-1.58%"
"Feb 19, 2016","1,228.19","1,233.12","1,234.79","1,219.79","-0.34%"
"Feb 18, 2016","1,232.35","1,209.16","1,239.90","1,200.75","1.92%"
"Feb 17, 2016","1,209.14","1,200.19","1,213.88","1,195.79","0.73%"
"Feb 16, 2016","1,200.35","1,209.32","1,217.18","1,190.79","-0.79%"
"Feb 15, 2016","1,209.95","1,232.81","1,234.82","1,202.30","-2.27%"
"Feb 12, 2016","1,238.05","1,246.94","1,249.05","1,232.23","-0.71%"
"Feb 11, 2016","1,246.89","1,197.44","1,260.98","1,196.21","4.13%"
"Feb 10, 2016","1,197.49","1,188.95","1,197.74","1,181.29","0.73%"
"Feb 09, 2016","1,188.85","1,191.14","1,199.29","1,185.48","-0.19%"
"Feb 08, 2016","1,191.14","1,170.89","1,200.98","1,164.09","1.49%"
"Feb 05, 2016","1,173.69","1,155.74","1,174.90","1,145.36","1.55%"
"Feb 04, 2016","1,155.74","1,142.95","1,157.59","1,139.43","1.12%"
"Feb 03, 2016","1,142.93","1,129.16","1,146.00","1,124.35","1.22%"
"Feb 02, 2016","1,129.12","1,128.82","1,130.70","1,122.44","0.02%"
"Feb 01, 2016","1,128.85","1,117.88","1,130.09","1,116.24","0.97%"
"Jan 29, 2016","1,118.04","1,115.16","1,118.50","1,108.90","0.26%"
"Jan 28, 2016","1,115.14","1,125.57","1,126.01","1,111.96","-0.93%"
"Jan 27, 2016","1,125.59","1,120.36","1,128.20","1,114.90","0.45%"
"Jan 26, 2016","1,120.57","1,108.02","1,123.30","1,107.17","1.13%"
"Jan 25, 2016","1,108.05","1,097.85","1,109.05","1,097.35","0.89%"
"Jan 22, 2016","1,098.30","1,101.60","1,102.98","1,093.98","-0.30%"
"Jan 21, 2016","1,101.60","1,101.04","1,104.98","1,092.54","0.05%"
"Jan 20, 2016","1,101.02","1,087.10","1,109.60","1,086.73","1.28%"
"Jan 19, 2016","1,087.12","1,088.84","1,094.70","1,082.95","-0.16%"
"Jan 18, 2016","1,088.90","1,089.51","1,093.26","1,087.25","-0.02%"
"Jan 15, 2016","1,089.10","1,077.94","1,097.59","1,076.18","1.03%"
"Jan 14, 2016","1,078.00","1,093.52","1,095.36","1,071.40","-1.42%"
"Jan 13, 2016","1,093.49","1,087.29","1,095.68","1,079.64","0.59%"
"Jan 12, 2016","1,087.05","1,094.30","1,099.54","1,083.61","-0.66%"
"Jan 11, 2016","1,094.26","1,104.19","1,108.51","1,093.91","-0.90%"
"Jan 08, 2016","1,104.24","1,109.45","1,112.40","1,093.93","-0.45%"
"Jan 07, 2016","1,109.25","1,094.45","1,110.20","1,091.09","1.35%"
"Jan 06, 2016","1,094.45","1,077.55","1,095.45","1,074.70","1.56%"
"Jan 05, 2016","1,077.66","1,074.66","1,082.30","1,072.70","0.28%"
"Jan 04, 2016","1,074.70","1,065.36","1,083.70","1,061.90","1.32%"
"Jan 01, 2016","1,060.74","1,061.21","1,061.41","1,060.74","-0.05%"
"Dec 31, 2015","1,061.30","1,061.38","1,063.68","1,058.38","-0.01%"
"Dec 30, 2015","1,061.45","1,069.38","1,072.85","1,059.55","-0.71%"
"Dec 29, 2015","1,068.99","1,069.20","1,075.79","1,067.29","-0.01%"
"Dec 28, 2015","1,069.05","1,076.00","1,077.15","1,066.30","-0.63%"
"Dec 25, 2015","1,075.88","1,075.88","1,075.88","1,075.88","0.00%"
"Dec 24, 2015","1,075.88","1,070.90","1,077.85","1,070.05","0.52%"
"Dec 23, 2015","1,070.35","1,072.21","1,075.75","1,068.25","-0.19%"
"Dec 22, 2015","1,072.36","1,078.41","1,081.00","1,071.85","-0.56%"
"Dec 21, 2015","1,078.44","1,065.94","1,081.88","1,063.88","1.15%"
"Dec 18, 2015","1,066.19","1,051.72","1,070.79","1,051.05","1.37%"
"Dec 17, 2015","1,051.74","1,072.85","1,073.09","1,047.64","-1.98%"
"Dec 16, 2015","1,072.94","1,060.73","1,078.59","1,060.64","1.15%"
"Dec 15, 2015","1,060.74","1,062.89","1,068.89","1,059.59","-0.20%"
"Dec 14, 2015","1,062.90","1,073.69","1,077.70","1,062.77","-1.12%"
"Dec 11, 2015","1,074.89","1,071.60","1,079.98","1,062.38","0.31%"
"Dec 10, 2015","1,071.54","1,073.21","1,076.46","1,069.70","-0.16%"
"Dec 09, 2015","1,073.21","1,074.74","1,085.60","1,069.59","-0.14%"
"Dec 08, 2015","1,074.69","1,070.49","1,078.85","1,067.63","0.40%"
"Dec 07, 2015","1,070.39","1,086.01","1,087.00","1,070.06","-1.53%"
"Dec 04, 2015","1,086.99","1,062.39","1,089.09","1,058.14","2.30%"
"Dec 03, 2015","1,062.57","1,053.71","1,065.80","1,046.25","0.84%"
"Dec 02, 2015","1,053.69","1,069.49","1,071.55","1,050.63","-1.48%"
"Dec 01, 2015","1,069.49","1,064.55","1,074.72","1,063.38","0.48%"
"Nov 30, 2015","1,064.42","1,057.80","1,068.90","1,053.10","0.53%"
"Nov 27, 2015","1,058.81","1,071.59","1,073.90","1,052.86","-1.25%"
"Nov 26, 2015","1,072.25","1,071.91","1,075.46","1,070.35","0.08%"
"Nov 25, 2015","1,071.39","1,075.55","1,080.85","1,067.75","-0.38%"
"Nov 24, 2015","1,075.49","1,069.24","1,080.89","1,068.99","0.58%"
"Nov 23, 2015","1,069.34","1,077.01","1,077.01","1,067.00","-0.81%"
"Nov 20, 2015","1,078.10","1,082.30","1,087.80","1,075.68","-0.40%"
"Nov 19, 2015","1,082.40","1,071.15","1,086.50","1,069.75","1.05%"
"Nov 18, 2015","1,071.14","1,070.30","1,073.18","1,065.34","0.07%"
"Nov 17, 2015","1,070.37","1,082.86","1,084.82","1,065.59","-1.15%"
"Nov 16, 2015","1,082.85","1,088.14","1,098.29","1,081.32","-0.07%"
"Nov 13, 2015","1,083.64","1,085.05","1,088.29","1,080.04","-0.13%"
"Nov 12, 2015","1,085.05","1,086.26","1,089.60","1,074.66","-0.10%"
"Nov 11, 2015","1,086.14","1,089.85","1,093.69","1,084.04","-0.35%"
"Nov 10, 2015","1,089.91","1,092.01","1,094.90","1,085.45","-0.20%"
"Nov 09, 2015","1,092.10","1,089.94","1,095.88","1,088.34","0.32%"
"Nov 06, 2015","1,088.64","1,103.89","1,110.68","1,085.29","-1.39%"
"Nov 05, 2015","1,103.95","1,107.56","1,111.61","1,102.75","-0.32%"
"Nov 04, 2015","1,107.44","1,117.63","1,122.85","1,106.38","-0.91%"
"Nov 03, 2015","1,117.60","1,133.60","1,138.30","1,114.48","-1.42%"
"Nov 02, 2015","1,133.75","1,141.49","1,143.01","1,132.75","-0.76%"
"Oct 30, 2015","1,142.38","1,148.04","1,150.47","1,139.48","-0.31%"
"Oct 29, 2015","1,145.91","1,156.09","1,162.76","1,144.60","-0.88%"
"Oct 28, 2015","1,156.10","1,166.75","1,182.90","1,152.40","-0.93%"
"Oct 27, 2015","1,166.95","1,162.96","1,168.90","1,160.91","0.32%"
"Oct 26, 2015","1,163.20","1,164.45","1,169.60","1,162.30","-0.09%"
"Oct 23, 2015","1,164.26","1,165.61","1,179.80","1,159.16","-0.15%"
"Oct 22, 2015","1,166.05","1,167.06","1,172.20","1,162.90","-0.09%"
"Oct 21, 2015","1,167.10","1,175.81","1,179.60","1,163.90","-0.77%"
"Oct 20, 2015","1,176.11","1,171.00","1,180.70","1,167.15","0.48%"
"Oct 19, 2015","1,170.45","1,176.00","1,177.90","1,168.25","-0.57%"
"Oct 16, 2015","1,177.20","1,182.21","1,184.50","1,174.25","-0.50%"
"Oct 15, 2015","1,183.11","1,184.10","1,191.04","1,176.37","-0.18%"
"Oct 14, 2015","1,185.19","1,168.59","1,190.38","1,164.05","1.40%"
"Oct 13, 2015","1,168.80","1,163.55","1,169.00","1,151.56","0.41%"
"Oct 12, 2015","1,164.00","1,155.71","1,169.40","1,154.90","0.56%"
"Oct 09, 2015","1,157.53","1,139.10","1,160.20","1,138.80","1.63%"
"Oct 08, 2015","1,138.96","1,145.49","1,151.60","1,136.90","-0.56%"
"Oct 07, 2015","1,145.40","1,146.96","1,153.70","1,141.96","-0.15%"
"Oct 06, 2015","1,147.11","1,135.65","1,151.61","1,135.11","1.00%"
"Oct 05, 2015","1,135.75","1,137.71","1,141.95","1,129.73","-0.21%"
"Oct 02, 2015","1,138.14","1,114.08","1,141.90","1,104.52","2.21%"
"Oct 01, 2015","1,113.55","1,115.14","1,119.29","1,111.13","-0.13%"
"Sep 30, 2015","1,115.00","1,127.46","1,128.20","1,112.00","-1.11%"
"Sep 29, 2015","1,127.46","1,132.25","1,134.90","1,124.35","-0.41%"
"Sep 28, 2015","1,132.05","1,145.80","1,148.30","1,128.10","-1.24%"
"Sep 25, 2015","1,146.24","1,150.97","1,151.18","1,140.84","-0.67%"
"Sep 24, 2015","1,154.01","1,130.61","1,156.70","1,130.45","2.09%"
"Sep 23, 2015","1,130.40","1,124.10","1,134.40","1,121.75","0.50%"
"Sep 22, 2015","1,124.80","1,133.16","1,136.60","1,121.18","-0.75%"
"Sep 21, 2015","1,133.30","1,139.40","1,140.10","1,130.00","-0.54%"
"Sep 18, 2015","1,139.40","1,130.85","1,141.90","1,127.30","0.71%"
"Sep 17, 2015","1,131.40","1,118.89","1,133.40","1,115.40","1.06%"
"Sep 16, 2015","1,119.55","1,105.50","1,124.70","1,103.95","1.28%"
"Sep 15, 2015","1,105.40","1,108.19","1,109.80","1,102.91","-0.31%"
"Sep 14, 2015","1,108.80","1,107.80","1,110.70","1,103.40","0.08%"
"Sep 11, 2015","1,107.90","1,111.56","1,113.40","1,098.75","-0.33%"
"Sep 10, 2015","1,111.55","1,106.81","1,115.30","1,104.00","0.49%"
"Sep 09, 2015","1,106.10","1,121.96","1,125.80","1,101.51","-1.40%"
"Sep 08, 2015","1,121.80","1,119.30","1,126.80","1,118.45","0.21%"
"Sep 07, 2015","1,119.47","1,123.22","1,124.88","1,116.58","-0.31%"
"Sep 04, 2015","1,123.00","1,125.25","1,130.20","1,117.15","-0.20%"
"Sep 03, 2015","1,125.25","1,134.01","1,134.50","1,121.75","-0.78%"
"Sep 02, 2015","1,134.05","1,139.49","1,143.00","1,132.31","-0.53%"
"Sep 01, 2015","1,140.11","1,135.01","1,147.57","1,134.51","0.49%"
"Aug 31, 2015","1,134.50","1,133.25","1,136.80","1,125.96","0.05%"
"Aug 28, 2015","1,133.96","1,125.80","1,141.20","1,123.70","0.73%"
"Aug 27, 2015","1,125.71","1,125.65","1,129.80","1,118.15","0.01%"
"Aug 26, 2015","1,125.55","1,141.15","1,147.00","1,117.75","-1.32%"
"Aug 25, 2015","1,140.65","1,155.45","1,157.20","1,134.90","-1.25%"
"Aug 24, 2015","1,155.05","1,162.35","1,167.90","1,146.75","-0.52%"
"Aug 21, 2015","1,161.05","1,153.91","1,168.80","1,148.85","0.68%"
"Aug 20, 2015","1,153.16","1,133.95","1,154.50","1,132.81","1.65%"
"Aug 19, 2015","1,134.46","1,118.01","1,134.66","1,116.35","1.47%"
"Aug 18, 2015","1,118.01","1,117.91","1,121.60","1,109.55","0.03%"
"Aug 17, 2015","1,117.66","1,114.35","1,123.05","1,113.70","0.32%"
"Aug 14, 2015","1,114.11","1,115.16","1,121.40","1,111.81","-0.08%"
"Aug 13, 2015","1,115.05","1,125.46","1,126.71","1,113.42","-0.91%"
"Aug 12, 2015","1,125.30","1,108.91","1,125.80","1,101.75","1.47%"
"Aug 11, 2015","1,109.01","1,104.41","1,119.40","1,093.65","0.41%"
"Aug 10, 2015","1,104.51","1,094.39","1,109.20","1,089.80","0.94%"
"Aug 07, 2015","1,094.20","1,089.40","1,099.90","1,083.16","0.44%"
"Aug 06, 2015","1,089.41","1,084.90","1,094.30","1,083.60","0.40%"
"Aug 05, 2015","1,085.05","1,087.59","1,092.16","1,082.85","-0.22%"
"Aug 04, 2015","1,087.45","1,086.18","1,095.05","1,081.05","0.09%"
"Aug 03, 2015","1,086.50","1,095.61","1,098.15","1,085.92","-0.84%"
"Jul 31, 2015","1,095.65","1,088.66","1,103.38","1,079.75","0.61%"
"Jul 30, 2015","1,088.99","1,097.76","1,099.82","1,083.36","-0.70%"
"Jul 29, 2015","1,096.69","1,095.48","1,101.85","1,090.21","0.12%"
"Jul 28, 2015","1,095.35","1,094.31","1,099.00","1,091.40","0.08%"
"Jul 27, 2015","1,094.42","1,099.55","1,105.30","1,089.19","-0.43%"
"Jul 24, 2015","1,099.10","1,090.85","1,102.35","1,077.75","0.76%"
"Jul 23, 2015","1,090.80","1,094.50","1,106.00","1,087.01","-0.24%"
"Jul 22, 2015","1,093.45","1,101.06","1,103.56","1,087.39","-0.72%"
"Jul 21, 2015","1,101.41","1,098.55","1,109.87","1,097.05","0.41%"
"Jul 20, 2015","1,096.95","1,133.35","1,133.35","1,088.45","-3.28%"
"Jul 17, 2015","1,134.10","1,145.61","1,146.10","1,131.20","-0.96%"
"Jul 16, 2015","1,145.15","1,148.86","1,149.90","1,142.60","-0.39%"
"Jul 15, 2015","1,149.65","1,155.90","1,156.96","1,143.83","-0.51%"
"Jul 14, 2015","1,155.53","1,158.06","1,159.96","1,153.04","-0.21%"
"Jul 13, 2015","1,158.00","1,163.30","1,164.60","1,151.18","-0.51%"
"Jul 10, 2015","1,163.96","1,159.75","1,165.50","1,157.90","0.37%"
"Jul 09, 2015","1,159.65","1,158.62","1,167.46","1,156.20","0.12%"
"Jul 08, 2015","1,158.28","1,155.18","1,165.03","1,147.18","0.24%"
"Jul 07, 2015","1,155.55","1,170.50","1,170.65","1,148.45","-1.25%"
"Jul 06, 2015","1,170.15","1,173.30","1,175.20","1,163.30","0.19%"
"Jul 03, 2015","1,167.94","1,166.29","1,170.50","1,164.96","0.15%"
"Jul 02, 2015","1,166.15","1,168.80","1,169.11","1,157.25","-0.23%"
"Jul 01, 2015","1,168.80","1,172.70","1,175.30","1,167.43","-0.32%"
"Jun 30, 2015","1,172.60","1,180.06","1,180.80","1,166.75","-0.66%"
"Jun 29, 2015","1,180.36","1,184.96","1,187.32","1,173.99","0.45%"
"Jun 26, 2015","1,175.07","1,173.35","1,179.09","1,168.74","0.15%"
"Jun 25, 2015","1,173.33","1,175.29","1,178.70","1,171.52","-0.16%"
"Jun 24, 2015","1,175.20","1,178.25","1,180.30","1,171.43","-0.27%"
"Jun 23, 2015","1,178.44","1,185.86","1,188.70","1,176.32","-0.59%"
"Jun 22, 2015","1,185.45","1,200.61","1,201.50","1,182.65","-1.25%"
"Jun 19, 2015","1,200.51","1,202.36","1,204.75","1,198.70","-0.08%"
"Jun 18, 2015","1,201.42","1,185.26","1,206.00","1,183.81","1.35%"
"Jun 17, 2015","1,185.45","1,181.90","1,189.40","1,174.48","0.30%"
"Jun 16, 2015","1,181.86","1,186.06","1,188.11","1,176.13","-0.38%"
"Jun 15, 2015","1,186.40","1,181.50","1,190.80","1,173.02","0.47%"
"Jun 12, 2015","1,180.80","1,182.01","1,184.70","1,176.93","-0.13%"
"Jun 11, 2015","1,182.30","1,186.61","1,188.21","1,176.16","-0.35%"
"Jun 10, 2015","1,186.48","1,176.75","1,192.60","1,175.35","0.83%"
"Jun 09, 2015","1,176.70","1,174.36","1,183.40","1,172.75","0.23%"
"Jun 08, 2015","1,173.95","1,169.45","1,178.10","1,169.20","0.17%"
"Jun 05, 2015","1,172.00","1,177.24","1,179.35","1,163.10","-0.36%"
"Jun 04, 2015","1,176.26","1,185.51","1,186.41","1,172.76","-0.78%"
"Jun 03, 2015","1,185.50","1,193.86","1,195.81","1,180.18","-0.66%"
"Jun 02, 2015","1,193.38","1,188.95","1,196.12","1,185.48","0.36%"
"Jun 01, 2015","1,189.15","1,191.00","1,204.81","1,184.60","-0.11%"
"May 29, 2015","1,190.50","1,188.65","1,193.81","1,187.08","0.17%"
"May 28, 2015","1,188.45","1,188.21","1,192.75","1,181.30","0.03%"
"May 27, 2015","1,188.15","1,187.44","1,191.55","1,184.51","0.07%"
"May 26, 2015","1,187.30","1,207.30","1,208.00","1,186.10","-1.65%"
"May 25, 2015","1,207.17","1,205.12","1,208.97","1,202.92","0.07%"
"May 22, 2015","1,206.38","1,206.75","1,215.20","1,201.70","-0.01%"
"May 21, 2015","1,206.45","1,210.11","1,212.95","1,201.91","-0.23%"
"May 20, 2015","1,209.28","1,208.01","1,213.47","1,203.02","0.15%"
"May 19, 2015","1,207.51","1,225.27","1,225.57","1,205.56","-1.49%"
"May 18, 2015","1,225.74","1,223.30","1,232.70","1,221.50","0.15%"
"May 15, 2015","1,223.85","1,221.76","1,226.75","1,211.55","0.19%"
"May 14, 2015","1,221.52","1,215.71","1,227.44","1,212.05","0.48%"
"May 13, 2015","1,215.73","1,193.45","1,219.30","1,191.30","1.86%"
"May 12, 2015","1,193.50","1,183.80","1,197.00","1,181.05","0.79%"
"May 11, 2015","1,184.20","1,188.95","1,192.10","1,179.50","-0.33%"
"May 08, 2015","1,188.15","1,184.66","1,193.61","1,182.13","0.28%"
"May 07, 2015","1,184.80","1,191.80","1,193.30","1,179.16","-0.59%"
"May 06, 2015","1,191.80","1,193.19","1,197.90","1,188.30","-0.13%"
"May 05, 2015","1,193.33","1,188.56","1,200.10","1,185.90","0.43%"
"May 04, 2015","1,188.25","1,178.95","1,193.45","1,177.88","0.83%"
"May 01, 2015","1,178.50","1,184.56","1,185.26","1,170.60","-0.50%"
"Apr 30, 2015","1,184.37","1,205.18","1,207.52","1,177.32","-1.70%"
"Apr 29, 2015","1,204.80","1,212.10","1,213.70","1,201.63","-0.60%"
"Apr 28, 2015","1,212.10","1,202.75","1,215.50","1,199.30","0.84%"
"Apr 27, 2015","1,202.00","1,179.76","1,207.46","1,178.75","1.92%"
"Apr 24, 2015","1,179.38","1,194.16","1,196.51","1,175.24","-1.22%"
"Apr 23, 2015","1,194.00","1,187.56","1,198.40","1,184.05","0.56%"
"Apr 22, 2015","1,187.30","1,202.75","1,205.20","1,185.73","-1.28%"
"Apr 21, 2015","1,202.68","1,196.81","1,204.40","1,193.30","0.52%"
"Apr 20, 2015","1,196.50","1,204.90","1,209.40","1,191.54","-0.68%"
"Apr 17, 2015","1,204.65","1,198.60","1,208.10","1,197.28","0.58%"
"Apr 16, 2015","1,197.65","1,202.45","1,209.60","1,195.06","-0.37%"
"Apr 15, 2015","1,202.05","1,193.21","1,205.35","1,189.38","0.71%"
"Apr 14, 2015","1,193.58","1,199.20","1,202.10","1,184.18","-0.44%"
"Apr 13, 2015","1,198.85","1,207.38","1,209.83","1,196.81","-0.76%"
"Apr 10, 2015","1,208.05","1,194.30","1,211.10","1,193.30","1.09%"
"Apr 09, 2015","1,195.01","1,203.07","1,203.76","1,192.86","-0.65%"
"Apr 08, 2015","1,202.80","1,208.85","1,212.60","1,197.85","-0.48%"
"Apr 07, 2015","1,208.60","1,214.69","1,215.91","1,207.45","-0.50%"
"Apr 06, 2015","1,214.70","1,215.63","1,224.50","1,213.85","0.31%"
"Apr 03, 2015","1,210.90","1,201.74","1,212.74","1,200.11","0.69%"
"Apr 02, 2015","1,202.59","1,204.95","1,208.15","1,195.75","-0.13%"
"Apr 01, 2015","1,204.10","1,183.35","1,209.00","1,180.35","1.74%"
"Mar 31, 2015","1,183.50","1,185.40","1,191.20","1,178.45","-0.23%"
"Mar 30, 2015","1,186.20","1,198.85","1,199.50","1,182.55","-1.09%"
"Mar 27, 2015","1,199.30","1,204.25","1,206.70","1,192.91","-0.42%"
"Mar 26, 2015","1,204.38","1,195.55","1,219.80","1,194.50","0.75%"
"Mar 25, 2015","1,195.45","1,192.90","1,199.90","1,186.65","0.19%"
"Mar 24, 2015","1,193.13","1,189.35","1,195.70","1,185.25","0.32%"
"Mar 23, 2015","1,189.30","1,185.96","1,192.10","1,179.45","0.56%"
"Mar 20, 2015","1,182.68","1,170.70","1,188.30","1,168.55","0.97%"
"Mar 19, 2015","1,171.30","1,167.25","1,177.86","1,160.06","0.35%"
"Mar 18, 2015","1,167.25","1,149.25","1,174.61","1,145.90","1.56%"
"Mar 17, 2015","1,149.30","1,154.55","1,159.85","1,143.61","-0.46%"
"Mar 16, 2015","1,154.59","1,158.50","1,164.46","1,150.60","-0.42%"
"Mar 13, 2015","1,159.48","1,153.90","1,162.55","1,151.80","0.50%"
"Mar 12, 2015","1,153.70","1,154.60","1,166.70","1,148.90","-0.10%"
"Mar 11, 2015","1,154.80","1,162.15","1,165.95","1,147.85","-0.61%"
"Mar 10, 2015","1,161.93","1,167.10","1,171.35","1,156.35","-0.46%"
"Mar 09, 2015","1,167.30","1,168.65","1,176.15","1,166.15","0.01%"
"Mar 06, 2015","1,167.21","1,198.65","1,201.29","1,163.94","-2.62%"
"Mar 05, 2015","1,198.60","1,199.75","1,209.70","1,196.40","-0.10%"
"Mar 04, 2015","1,199.85","1,203.75","1,209.40","1,198.25","-0.33%"
"Mar 03, 2015","1,203.80","1,207.19","1,215.09","1,195.39","-0.27%"
"Mar 02, 2015","1,207.10","1,213.80","1,223.60","1,204.60","-0.50%"
"Feb 27, 2015","1,213.15","1,209.45","1,219.90","1,204.65","0.34%"
"Feb 26, 2015","1,209.05","1,205.16","1,220.75","1,203.95","0.35%"
"Feb 25, 2015","1,204.80","1,199.55","1,212.20","1,199.50","0.41%"
"Feb 24, 2015","1,199.89","1,201.71","1,204.60","1,191.30","-0.17%"
"Feb 23, 2015","1,201.92","1,201.89","1,210.70","1,191.51","-0.04%"
"Feb 20, 2015","1,202.39","1,207.41","1,215.39","1,198.43","-0.42%"
"Feb 19, 2015","1,207.45","1,212.70","1,223.50","1,205.40","-0.46%"
"Feb 18, 2015","1,212.99","1,209.41","1,212.99","1,197.95","0.30%"
"Feb 17, 2015","1,209.40","1,231.05","1,234.15","1,203.70","-1.79%"
"Feb 16, 2015","1,231.47","1,228.58","1,236.88","1,228.01","0.14%"
"Feb 13, 2015","1,229.70","1,222.38","1,235.70","1,221.01","0.59%"
"Feb 12, 2015","1,222.50","1,218.73","1,232.90","1,216.75","0.27%"
"Feb 11, 2015","1,219.16","1,233.75","1,239.30","1,218.26","-1.20%"
"Feb 10, 2015","1,234.00","1,239.55","1,246.00","1,230.70","-0.46%"
"Feb 09, 2015","1,239.68","1,235.18","1,244.35","1,234.54","0.48%"
"Feb 06, 2015","1,233.72","1,264.82","1,269.30","1,228.75","-2.45%"
"Feb 05, 2015","1,264.70","1,269.90","1,274.00","1,256.52","-0.42%"
"Feb 04, 2015","1,270.05","1,260.25","1,272.20","1,256.85","0.78%"
"Feb 03, 2015","1,260.20","1,275.40","1,285.59","1,255.70","-1.19%"
"Feb 02, 2015","1,275.44","1,281.81","1,283.85","1,266.93","-0.63%"
"Jan 30, 2015","1,283.55","1,257.61","1,285.35","1,257.25","2.09%"
"Jan 29, 2015","1,257.25","1,285.35","1,286.25","1,252.61","-2.17%"
"Jan 28, 2015","1,285.10","1,292.35","1,294.55","1,281.50","-0.56%"
"Jan 27, 2015","1,292.35","1,281.08","1,297.77","1,272.58","0.87%"
"Jan 26, 2015","1,281.24","1,293.68","1,299.14","1,276.14","-1.03%"
"Jan 23, 2015","1,294.55","1,301.38","1,302.90","1,284.66","-0.55%"
"Jan 22, 2015","1,301.73","1,293.20","1,306.70","1,279.55","0.64%"
"Jan 21, 2015","1,293.44","1,293.64","1,305.38","1,285.59","-0.04%"
"Jan 20, 2015","1,293.94","1,276.54","1,297.23","1,274.09","1.32%"
"Jan 19, 2015","1,277.08","1,279.67","1,281.63","1,272.22","-0.25%"
"Jan 16, 2015","1,280.30","1,262.05","1,281.99","1,255.37","1.48%"
"Jan 15, 2015","1,261.64","1,229.95","1,266.59","1,226.18","2.58%"
"Jan 14, 2015","1,229.95","1,230.76","1,244.40","1,224.95","-0.08%"
"Jan 13, 2015","1,230.88","1,233.62","1,244.12","1,227.53","-0.22%"
"Jan 12, 2015","1,233.64","1,223.00","1,236.29","1,218.56","0.84%"
"Jan 09, 2015","1,223.40","1,209.65","1,224.00","1,207.45","1.19%"
"Jan 08, 2015","1,208.98","1,210.51","1,216.65","1,204.67","-0.15%"
"Jan 07, 2015","1,210.80","1,219.55","1,219.85","1,209.20","-0.69%"
"Jan 06, 2015","1,219.20","1,204.85","1,223.15","1,201.85","1.22%"
"Jan 05, 2015","1,204.45","1,189.34","1,208.15","1,183.45","1.28%"
"Jan 02, 2015","1,189.18","1,182.70","1,194.60","1,168.75","0.61%"
"Jan 01, 2015","1,181.97","1,183.78","1,184.53","1,181.97","-0.17%"
"Dec 31, 2014","1,183.95","1,200.26","1,204.00","1,179.55","-1.36%"
"Dec 30, 2014","1,200.24","1,183.37","1,210.29","1,180.89","1.45%"
"Dec 29, 2014","1,183.10","1,195.71","1,197.79","1,179.35","-1.03%"
"Dec 26, 2014","1,195.40","1,173.45","1,199.75","1,173.45","1.84%"
"Dec 24, 2014","1,173.80","1,175.70","1,181.80","1,173.05","-0.16%"
"Dec 23, 2014","1,175.68","1,175.03","1,185.49","1,172.59","0.05%"
"Dec 22, 2014","1,175.05","1,195.33","1,202.18","1,170.56","-1.75%"
"Dec 19, 2014","1,195.95","1,198.55","1,202.10","1,193.90","-0.20%"
"Dec 18, 2014","1,198.40","1,188.70","1,213.55","1,188.65","0.82%"
"Dec 17, 2014","1,188.70","1,196.69","1,203.40","1,184.23","-0.66%"
"Dec 16, 2014","1,196.60","1,192.59","1,221.79","1,188.80","0.34%"
"Dec 15, 2014","1,192.60","1,222.25","1,224.24","1,190.97","-2.45%"
"Dec 12, 2014","1,222.60","1,227.99","1,228.38","1,215.98","-0.44%"
"Dec 11, 2014","1,227.95","1,226.75","1,233.20","1,216.30","0.10%"
"Dec 10, 2014","1,226.75","1,230.43","1,238.25","1,224.78","-0.33%"
"Dec 09, 2014","1,230.85","1,203.64","1,238.55","1,199.45","2.30%"
"Dec 08, 2014","1,203.20","1,193.09","1,208.59","1,187.31","0.94%"
"Dec 05, 2014","1,192.05","1,205.70","1,208.20","1,186.50","-1.14%"
"Dec 04, 2014","1,205.78","1,209.70","1,213.70","1,201.53","-0.32%"
"Dec 03, 2014","1,209.64","1,199.01","1,214.95","1,194.65","0.89%"
"Dec 02, 2014","1,199.01","1,210.74","1,213.05","1,192.32","-0.98%"
"Dec 01, 2014","1,210.90","1,167.06","1,221.46","1,143.38","3.73%"
"Nov 28, 2014","1,167.35","1,190.70","1,191.56","1,165.35","-2.05%"
"Nov 27, 2014","1,191.75","1,198.20","1,200.10","1,185.95","-0.51%"
"Nov 26, 2014","1,197.90","1,200.96","1,202.61","1,195.02","-0.27%"
"Nov 25, 2014","1,201.19","1,197.55","1,203.40","1,190.80","0.32%"
"Nov 24, 2014","1,197.40","1,201.53","1,204.24","1,192.85","-0.33%"
"Nov 21, 2014","1,201.40","1,193.78","1,208.01","1,186.95","0.64%"
"Nov 20, 2014","1,193.75","1,183.36","1,197.31","1,176.87","0.88%"
"Nov 19, 2014","1,183.30","1,197.57","1,202.77","1,175.97","-1.19%"
"Nov 18, 2014","1,197.55","1,186.42","1,205.00","1,183.30","0.93%"
"Nov 17, 2014","1,186.55","1,188.75","1,194.26","1,181.62","-0.14%"
"Nov 14, 2014","1,188.25","1,162.09","1,193.74","1,147.04","2.26%"
"Nov 13, 2014","1,161.96","1,160.84","1,168.12","1,154.24","0.09%"
"Nov 12, 2014","1,160.92","1,164.67","1,170.37","1,157.51","-0.33%"
"Nov 11, 2014","1,164.80","1,150.65","1,173.60","1,146.32","1.23%"
"Nov 10, 2014","1,150.60","1,179.41","1,179.41","1,147.45","-2.21%"
"Nov 07, 2014","1,176.65","1,141.20","1,178.99","1,132.25","3.11%"
